period,year,month,headline,pub_date,happiness_score,matched_words,total_words,coverage_ratio
Before,2006,9,A ‘Less Terrible’ Bill on Torture,2006-09-20T13:32:40+0000,3.83,6,6,1.0
Before,2006,9,"Fighting for Life 50 Floors Up, With One Tool and Ingenuity",2006-09-01T13:43:00+0000,5.38,9,10,0.9
Before,2006,9,Top Democrat in Hong Kong Will Not Run,2006-09-24T04:00:00+0000,5.39,8,8,1.0
Before,2006,9,Medicare Head Confirms Plan He Will Resign,2006-09-06T05:00:00+0000,5.77,5,7,0.7
Before,2006,9,‘Shortbus’ Cast Didn’t Study for This in Acting Class,2006-09-24T05:00:00+0000,5.39,9,10,0.9
Before,2006,9,Inside the List,2006-09-10T04:00:00+0000,5.28,3,3,1.0
Before,2006,9,Some Advice on Getting Some Advice,2006-09-09T05:00:00+0000,5.62,6,6,1.0
Before,2006,9,Want to Be in Show Business? Here’s a Start,2006-09-03T05:00:00+0000,5.59,10,10,1.0
Before,2006,9,Memo to Nanny: No Juice Boxes,2006-09-28T04:48:02+0000,5.2,5,6,0.8
Before,2006,9,Pets Welcomed,2006-09-17T05:00:00+0000,7.22,1,2,0.5
Before,2006,9,"For Mussina, Two Weeks Off Is Just Right",2006-09-05T04:00:00+0000,5.31,7,8,0.9
Before,2006,9,The Remix; 28 Easy Pieces,2006-09-17T05:00:00+0000,5.56,4,4,1.0
Before,2006,9,Gateway Names a New Chief Executive,2006-09-08T11:39:42+0000,5.83,5,6,0.8
Before,2006,9,"It’s All Good. No, It’s Better Than That.",2006-09-19T04:00:00+0000,5.37,10,10,1.0
Before,2006,9,"9/11 Pause, but Much Campaigning Behind the Scenes",2006-09-12T05:00:00+0000,5.06,6,7,0.9
Before,2006,9,NASD Fines Morgan Stanley $2.9 Million,2006-09-05T16:42:17+0000,5.95,3,5,0.6
Before,2006,9,"Paid Notice: Deaths   VAN VRANKEN, NANCY S.",2006-09-29T05:00:00+0000,4.93,6,7,0.9
Before,2006,9,Brands in Recall,2006-09-16T04:00:00+0000,5.29,3,3,1.0
Before,2006,9,U.N. Force Is Treading Lightly on Lebanese Soil,2006-09-25T04:00:00+0000,5.13,6,9,0.7
Before,2006,9,"Venezuela and Nigeria, Both OPEC Members, Say They Will Cut Their Oil Production",2006-09-30T04:00:00+0000,5.34,10,13,0.8
Before,2006,9,Corrections,2006-09-14T05:00:00+0000,,0,1,0.0
Before,2006,9,World View Podcast,2006-09-23T06:00:00+0000,6.01,3,3,1.0
Before,2006,9,Mrs. Astor’s Guardians Question Legitimacy of Will’s Amendments,2006-09-13T04:00:00+0000,5.32,6,10,0.6
Before,2006,9,How to Succeed at Knife-Sharpening Without Losing a Thumb,2006-09-23T05:00:00+0000,4.83,9,10,0.9
Before,2006,9,Burger King Picks a Food Fight With Wendy's,2006-09-24T05:00:00+0000,5.51,9,9,1.0
Before,2006,9,Handling the pressure,2006-09-28T19:02:01+0000,4.64,3,3,1.0
Before,2006,9,A National Campaign,2006-09-20T22:05:23+0000,5.52,3,3,1.0
Before,2006,9,An Eerie Quiet at Duquesne After 5 Students Are Shot,2006-09-19T05:00:00+0000,4.89,7,9,0.8
Before,2006,9,"In Las Vegas, Downtown Steps Up to the Table",2006-09-24T04:00:00+0000,5.5,9,9,1.0
Before,2006,9,"BEST SELLERS: September 3, 2006",2006-09-03T05:00:00+0000,6.76,2,3,0.7
Before,2006,9,Pictures at an Exhibition,2006-09-17T05:00:00+0000,5.84,4,4,1.0
Before,2006,9,Correction,2006-09-24T05:00:00+0000,4.44,1,1,1.0
Before,2006,9,"Paid Notice: Memorials   MOORE, JOHN MCDONALD",2006-09-14T05:00:00+0000,5.71,4,6,0.7
Before,2006,9,Bill on Marketing to Military Clears House,2006-09-22T04:00:00+0000,5.08,6,7,0.9
Before,2006,9,"New Halls, by the Numbers",2006-09-03T04:00:00+0000,5.66,5,5,1.0
Before,2006,9,A Fitness Formula That Makes the Cut,2006-09-12T04:00:00+0000,5.25,7,7,1.0
Before,2006,9,Bank of America Acknowledges Illicit Funds Moved Through a Manhattan Branch,2006-09-28T05:00:00+0000,5.65,9,11,0.8
Before,2006,9,Taking Old New Wave and Making It New Again,2006-09-22T04:00:00+0000,5.69,9,9,1.0
Before,2006,9,Berlin’s Post-Wall Master Builder Retires,2006-09-27T05:00:00+0000,5.29,5,7,0.7
Before,2006,9,Organizing Principles,2006-09-24T04:00:00+0000,6.14,1,2,0.5
Before,2006,9,Russia: Military Copter Crashes,2006-09-12T04:00:00+0000,5.14,2,4,0.5
Before,2006,9,"Evelyn Ortner, 82, a Booster of Brooklyn Brownstones, Dies",2006-09-22T04:00:00+0000,4.65,5,8,0.6
Before,2006,9,QUOTATION OF THE DAY,2006-09-12T05:00:00+0000,5.39,3,4,0.8
Before,2006,9,Florida: Cuban Exiles Avoid Trial With Plea,2006-09-12T05:00:00+0000,4.86,6,7,0.9
Before,2006,9,Mineola: School Clerk Sentenced,2006-09-27T05:00:00+0000,5.12,3,4,0.8
Before,2006,9,Detainee Bill Shifts Power to President,2006-09-30T04:00:00+0000,5.29,4,6,0.7
Before,2006,9,"Paid Notice: Memorials   CROHN, MICHAEL",2006-09-18T05:00:00+0000,6.0,3,5,0.6
Before,2006,9,Israeli Court Orders 18 Palestinian Officials Freed,2006-09-13T05:00:00+0000,4.44,5,6,0.8
Before,2006,9,"In Connecticut, More Crossfire on Iraq",2006-09-26T20:48:19+0000,5.35,5,6,0.8
Before,2006,9,More Parisian Than M. Eiffel’s Tower,2006-09-17T04:00:00+0000,5.35,5,7,0.7
Before,2006,9,"Jessica Bowers, Caleb Shreve",2006-09-03T04:00:00+0000,5.76,1,4,0.2
Before,2006,9,"Willi Ninja, 45, Self-Created Star Who Made Vogueing Into an Art, Dies",2006-09-06T04:00:00+0000,5.48,10,12,0.8
Before,2006,9,Why Eating Spinach Can Make Us Sick (4 Letters),2006-09-25T04:00:00+0000,5.44,7,8,0.9
Before,2006,9,"Paid Notice: Deaths   KUPERBERG, JEANNE",2006-09-05T05:00:00+0000,4.84,4,5,0.8
Before,2006,9,Corrections,2006-09-13T05:00:00+0000,,0,1,0.0
Before,2006,9,An Absurd Comparison (1 Letter),2006-09-09T04:00:00+0000,5.38,3,4,0.8
Before,2006,9,Palestinians Squabble Over Government,2006-09-15T04:00:00+0000,4.65,3,4,0.8
Before,2006,9,The Week in New Jersey,2006-09-30T04:00:00+0000,5.52,5,5,1.0
Before,2006,9,"Without Raising a Voice, a Choir Soars",2006-09-03T05:00:00+0000,5.35,6,7,0.9
Before,2006,9,"Paid Notice: Deaths   GREENOUGH, PETER B.",2006-09-08T05:00:00+0000,4.84,5,6,0.8
Before,2006,9,Names of the Dead,2006-09-12T05:00:00+0000,4.31,4,4,1.0
Before,2006,9,Warner Music Makes Licensing Deal With YouTube,2006-09-19T05:00:00+0000,6.29,6,7,0.9
Before,2006,9,"Oil Slips, Giving Fed Some Room to Sit Back",2006-09-17T04:00:00+0000,5.34,9,9,1.0
Before,2006,9,This Farmer's Life,2006-09-18T05:00:00+0000,6.08,4,4,1.0
Before,2006,9,News Summary,2006-09-21T05:00:00+0000,5.58,2,2,1.0
Before,2006,9,At Home With Jeanine & Al,2006-09-15T17:35:37+0000,5.67,4,5,0.8
Before,2006,9,Mall Killer in Hate Crime Is Sentenced to 25 Years,2006-09-19T05:00:00+0000,4.17,9,9,1.0
Before,2006,9,"After a Punishing Storm,A Town Tends to Its Trees",2006-09-10T05:00:00+0000,5.36,9,10,0.9
Before,2006,9,Intimate Confessions Pour Out on Church’s Web Site,2006-09-01T04:00:00+0000,5.47,8,9,0.9
Before,2006,9,Role Player With Patriots Wants More as a Jet,2006-09-15T05:00:00+0000,5.67,8,9,0.9
Before,2006,9,"Chase, Minus Champ, Is Full of New Drivers",2006-09-11T05:00:00+0000,5.48,8,8,1.0
Before,2006,9,United States Open Becomes Memorable for Its Victories and Farewells,2006-09-12T05:00:00+0000,5.98,8,10,0.8
Before,2006,9,"An Afghan Symbol for Change, Then Failure",2006-09-05T05:00:00+0000,4.78,6,7,0.9
Before,2006,9,"In His First Yankee Start, Rasner Steals the Show",2006-09-04T04:00:00+0000,5.81,7,9,0.8
Before,2006,9,"Articles of No Value, Beyond Faith",2006-09-02T05:00:00+0000,5.54,6,6,1.0
Before,2006,9,Serendipitous Connections in the City of Separate Lives,2006-09-21T04:00:00+0000,5.43,7,8,0.9
Before,2006,9,"Hewlett Lawyer’s Liability Is Unclear, Experts Say",2006-09-29T04:00:00+0000,4.85,7,8,0.9
Before,2006,9,"Brent Hatcher, Lawrence Siracusa",2006-09-03T05:00:00+0000,5.4,1,4,0.2
Before,2006,9,Back Into the Fray,2006-09-06T05:00:00+0000,5.07,3,4,0.8
Before,2006,9,Bouquet of Roses May Have Note: ‘Made in China’,2006-09-25T04:00:00+0000,5.75,8,9,0.9
Before,2006,9,Ramaala Enters New York,2006-09-29T05:00:00+0000,6.18,3,4,0.8
Before,2006,9,Corrections,2006-09-01T05:00:00+0000,,0,1,0.0
Before,2006,9,Less-Than-Ringing Endorsement for RealNetworks Deal,2006-09-13T17:09:24+0000,5.12,5,7,0.7
Before,2006,9,Dresden,2006-09-24T04:00:00+0000,,0,1,0.0
Before,2006,9,Debating the Age of Consent for That First Cellphone,2006-09-30T04:00:00+0000,5.36,8,9,0.9
Before,2006,9,Suits Say U.S. Impeded Audits for Oil Leases,2006-09-21T05:00:00+0000,5.32,6,9,0.7
Before,2006,9,A Statistic That Shortens the Distance to Europe,2006-09-30T05:00:00+0000,5.17,6,8,0.8
Before,2006,9,German Steel Workers Get Raises,2006-09-22T04:00:00+0000,5.76,5,5,1.0
Before,2006,9,Land for NATO,2006-09-13T04:00:00+0000,5.44,3,3,1.0
Before,2006,9,Philo Wins Met P.G.A.,2006-09-28T05:00:00+0000,5.7,5,6,0.8
Before,2006,9,U.N. Chief Condemned Hezbollah Attacks (1 Letter),2006-09-03T04:00:00+0000,4.65,6,7,0.9
Before,2006,9,Diner's Guide,2006-09-15T05:00:00+0000,5.57,2,3,0.7
Before,2006,9,A Lawyer’s Cause Célèbre Lives Even in His Afterlife,2006-09-20T05:00:00+0000,5.22,10,12,0.8
Before,2006,9,Corrections,2006-09-05T05:00:00+0000,,0,1,0.0
Before,2006,9,Political Drama in New York,2006-09-29T04:00:00+0000,5.46,5,5,1.0
Before,2006,9,Spreading the Word: A Deaf Boy Joins the Gang,2006-09-25T05:00:00+0000,4.93,8,9,0.9
Before,2006,9,Empty-House Acrobatics and Norwegians as Nuns,2006-09-09T05:00:00+0000,5.08,4,7,0.6
Before,2006,9,City Trying to Ease Rule on Veterans’ Pay Reimbursement,2006-09-26T05:00:00+0000,5.51,8,9,0.9
Before,2006,9,Senate Moves Toward Action on Border Fence,2006-09-29T04:00:00+0000,5.43,7,7,1.0
Before,2006,9,Hevesi Says He’ll Repay State for His Wife’s Chauffeuring,2006-09-26T05:00:00+0000,5.41,8,11,0.7
Before,2006,9,Off the Eatin’ Path,2006-09-24T05:00:00+0000,5.16,4,4,1.0
Before,2006,9,"Map Dealer Deserves Stiffer Term, British Say",2006-09-14T04:00:00+0000,5.37,6,7,0.9
Before,2006,9,L.A. Developer Files for $500 Million I.P.O.,2006-09-21T15:23:51+0000,5.57,9,9,1.0
Before,2006,9,"Margaret Phipps Boegner, 99, Who Founded Old Westbury Gardens, Is Dead",2006-09-19T04:00:00+0000,5.02,7,10,0.7
Before,2006,9,"Paid Notice: Deaths   GERSTEN, SUE B.",2006-09-04T05:00:00+0000,4.62,5,6,0.8
Before,2006,9,28 Killed as Sri Lankan Army Breaches Rebels’ Front Lines,2006-09-11T05:00:00+0000,4.39,6,9,0.7
Before,2006,9,"Paid Notice: Deaths   POVERMAN, LEO",2006-09-10T05:00:00+0000,4.95,4,5,0.8
Before,2006,9,Randolph Goes With Plan B as Mets’ A-Minus Squad Wins,2006-09-20T05:00:00+0000,5.41,10,11,0.9
Before,2006,9,"King Dropping Out, Endorsing Cuomo",2006-09-05T12:34:12+0000,5.0,4,5,0.8
Before,2006,9,Ex-Head of Gillette to Lead Equity Fund,2006-09-20T04:00:00+0000,5.47,7,8,0.9
Before,2006,9,Yankees Passed by Tigers as Loose Ends Need Tying,2006-09-25T04:00:00+0000,4.81,7,9,0.8
Before,2006,9,Security and War Take Center Stage as Campaign Break Nears,2006-09-26T04:00:00+0000,4.99,9,10,0.9
Before,2006,9,Couric’s Opening Night Lifts Ratings for CBS,2006-09-07T04:00:00+0000,5.59,6,8,0.8
Before,2006,9,"Hurricane Alert, or Whistling in the Wind?",2006-09-16T04:00:00+0000,4.85,6,7,0.9
Before,2006,9,Victims Fight to Clear Their Names After Others’ Deeds,2006-09-04T05:00:00+0000,4.78,9,9,1.0
Before,2006,9,Stallworth Is Quickly Becoming the Anti-Owens for the Eagles,2006-09-17T04:00:00+0000,5.23,8,10,0.8
Before,2006,9,Technology for Spying Lures More Than Military,2006-09-25T04:00:00+0000,5.54,5,7,0.7
Before,2006,9,Looking for Agreement on Tribunals for Detainees,2006-09-09T05:00:00+0000,5.65,5,7,0.7
Before,2006,9,"For Cancer Survivors, a Job Hunt Can Be the Next Big Obstacle",2006-09-17T05:00:00+0000,5.19,11,12,0.9
Before,2006,9,Weekend Reading: Spooked by Debt,2006-09-22T22:01:22+0000,5.67,4,5,0.8
Before,2006,9,Contributors,2006-09-24T05:00:00+0000,,0,1,0.0
Before,2006,9,"For Claire Messud, Good Reviews and Now, Finally, Good Sales",2006-09-06T05:00:00+0000,5.86,9,10,0.9
Before,2006,9,Princess Kiko of Japan Has a Boy,2006-09-06T04:00:00+0000,5.78,6,7,0.9
Before,2006,9,A Convert From Beefsteaks to Blooms,2006-09-16T04:00:00+0000,5.13,3,6,0.5
Before,2006,9,Rendezvous With Oblivion,2006-09-01T04:00:00+0000,5.72,1,3,0.3
Before,2006,9,California: Blogger Heading Back to Jail,2006-09-19T04:00:00+0000,4.85,6,6,1.0
Before,2006,9,The Most Important Position,2006-09-03T06:35:55+0000,5.85,4,4,1.0
Before,2006,9,Iran Remains Steadfast in Pursuing Nuclear Plans as U.N. Deadline Arrives,2006-09-01T05:00:00+0000,4.77,9,12,0.8
Before,2006,9,"Writers on the Web, Deprived of Masks but Not Their Pride",2006-09-11T05:00:00+0000,5.27,9,11,0.8
Before,2006,9,Match-Tracking: Federer Wins in 3,2006-09-09T16:20:26+0000,6.3,3,5,0.6
Before,2006,9,Tips From Fans in Cyberspace,2006-09-03T04:00:00+0000,6.0,4,5,0.8
Before,2006,9,Oil Industry-Lawmaker Link Is Focus of an Alaskan Inquiry,2006-09-02T05:00:00+0000,5.22,8,10,0.8
Before,2006,9,Israel Forms Committee to Investigate Lebanon War,2006-09-18T04:00:00+0000,4.44,7,7,1.0
Before,2006,9,"After a Seven-Year Ban, Salmon Fishing Returns to Maine",2006-09-28T05:00:00+0000,5.22,10,10,1.0
Before,2006,9,The Clean-Up Worker,2006-09-04T20:34:38+0000,5.89,4,4,1.0
Before,2006,9,Brooklyn: Man Sentenced in iPod Killing,2006-09-07T04:00:00+0000,4.82,6,6,1.0
Before,2006,9,Dancing Queen,2006-09-03T04:00:00+0000,6.66,2,2,1.0
Before,2006,9,Corrections,2006-09-19T04:00:00+0000,,0,1,0.0
Before,2006,9,McCain and Dole Stand Up,2006-09-10T12:39:23+0000,5.22,5,5,1.0
Before,2006,9,"Paid Notice: Deaths   HYMAN, ELAINE",2006-09-11T05:00:00+0000,4.79,4,5,0.8
Before,2006,9,A Vote for a Smarter Census,2006-09-18T04:00:00+0000,5.33,5,6,0.8
Before,2006,9,"Enticing Buyers, and Brokers, to Act",2006-09-10T04:00:00+0000,5.3,5,6,0.8
Before,2006,9,The Apocalypse Will Be Blogged,2006-09-12T05:00:00+0000,5.56,3,5,0.6
Before,2006,9,White House Disputes Woodward Book,2006-09-29T04:00:00+0000,6.62,3,5,0.6
Before,2006,9,"Ira F. Brilliant, a Specialist in Beethoven, Is Dead at 84",2006-09-17T04:00:00+0000,5.12,9,10,0.9
Before,2006,9,"Doctors’ Group Sues Two Insurers, Charging Unfair Coercion",2006-09-21T04:00:00+0000,5.05,4,8,0.5
Before,2006,9,Phelps Dodge Merger With Inco Collapses,2006-09-06T05:00:00+0000,5.41,2,6,0.3
Before,2006,9,Picking an Outsider as the New Leader: It’s No Big Deal,2006-09-24T05:00:00+0000,5.44,11,12,0.9
Before,2006,9,Testing Drugs on Inmates,2006-09-01T05:00:00+0000,4.15,4,4,1.0
Before,2006,9,"War, Whimsy, Wrestling and the New Zelda",2006-09-10T04:00:00+0000,4.71,4,7,0.6
Before,2006,9,Movie Guide and Film Series,2006-09-01T04:00:00+0000,6.04,5,5,1.0
Before,2006,9,Losing Money by Buying Stock Back,2006-09-15T04:00:00+0000,5.38,6,6,1.0
Before,2006,9,BARCELONA WILL BE BACK,2006-09-09T05:00:00+0000,5.63,3,4,0.8
Before,2006,9,McDonald’s Says Investor Plans to Buy Stake for Hedge Funds,2006-09-02T05:00:00+0000,5.56,9,11,0.8
Before,2006,9,A Stopgap for the Spinach Lover,2006-09-20T04:00:00+0000,5.69,4,6,0.7
Before,2006,9,Connecticut 2,2006-09-28T19:38:24+0000,5.56,1,1,1.0
Before,2006,9,"Report’s Claims, if True, Could Cost Bush Dearly",2006-09-16T05:00:00+0000,5.25,9,9,1.0
Before,2006,9,Government Sets Higher Medicare Rates and New Surcharge,2006-09-13T04:00:00+0000,5.48,7,8,0.9
Before,2006,9,Golden Oldies of the Golden State,2006-09-12T21:13:23+0000,5.96,5,6,0.8
Before,2006,9,"Mother Needing Her Child, Trying Not to Need Heroin",2006-09-08T04:00:00+0000,5.65,8,9,0.9
Before,2006,9,30 British Unionists Snub Blair,2006-09-13T04:00:00+0000,5.35,2,4,0.5
Before,2006,9,Pushing Contractors to Become Licensed,2006-09-17T04:00:00+0000,4.94,3,5,0.6
Before,2006,9,"For Con Ed, It May Be Time to Go Underground",2006-09-23T04:00:00+0000,5.16,10,10,1.0
Before,2006,9,A Cornered Pit Bull: Bounty Hunter Becomes Prey,2006-09-18T05:00:00+0000,4.7,6,8,0.8
Before,2006,9,World Business Briefing | Asia: China: Tighter Limits on Real Estate,2006-09-05T05:00:00+0000,5.72,10,10,1.0
Before,2006,9,Cheney’s Power No Longer Goes Unquestioned,2006-09-10T04:00:00+0000,5.13,5,7,0.7
Before,2006,9,NASA Clears Shuttle for Return,2006-09-20T04:00:00+0000,5.4,3,5,0.6
Before,2006,9,Leaving Work,2006-09-10T05:00:00+0000,4.41,2,2,1.0
Before,2006,9,Love and War,2006-09-15T04:00:00+0000,5.15,3,3,1.0
Before,2006,9,Business Software Executive Quits Microsoft,2006-09-13T11:33:48+0000,5.86,4,5,0.8
Before,2006,9,When ‘In Search Of’ Is Not a Phrase in the Ads,2006-09-01T05:00:00+0000,5.05,11,11,1.0
Before,2006,9,"Drink Lots of Fluids, and Save Time for a Frisking",2006-09-18T04:00:00+0000,5.69,8,10,0.8
Before,2006,9,New Jersey Senate,2006-09-20T21:36:07+0000,5.57,3,3,1.0
Before,2006,9,Florida 22,2006-09-18T19:28:05+0000,6.7,1,1,1.0
Before,2006,9,Blog Blast: What a Week,2006-09-29T21:05:09+0000,5.07,5,5,1.0
Before,2006,9,State Shows Extremes in Median Income,2006-09-03T05:00:00+0000,6.11,4,6,0.7
Before,2006,9,A Paranoid Prime Time Looks Over Its Shoulder,2006-09-10T05:00:00+0000,5.27,8,8,1.0
Before,2006,9,Almaty,2006-09-18T05:00:00+0000,,0,1,0.0
Before,2006,9,The Deep Roots of AIDS,2006-09-19T04:00:00+0000,5.12,5,5,1.0
Before,2006,9,A Comeback Overshadowed by a Blog,2006-09-11T04:00:00+0000,5.37,4,6,0.7
Before,2006,9,Why Fly When You Can Web Conference?,2006-09-18T04:00:00+0000,5.6,7,7,1.0
Before,2006,9,Corrections,2006-09-29T05:00:00+0000,,0,1,0.0
Before,2006,9,Metro Briefing | New York: Brooklyn: Accused Judge Rejects Plea Offer,2006-09-28T05:00:00+0000,5.3,9,10,0.9
Before,2006,9,Ticket Raises Questions For Newark Police Nominee,2006-09-24T05:00:00+0000,5.3,6,7,0.9
Before,2006,9,More Players Are Taking the Train to the Game,2006-09-30T05:00:00+0000,5.61,9,9,1.0
Before,2006,9,Time Warner to Sell AOL France’s Net Access Unit,2006-09-21T13:05:53+0000,5.57,9,10,0.9
Before,2006,9,Bringing a Historic Graveyard Back to Life,2006-09-17T05:00:00+0000,5.78,6,7,0.9
Before,2006,9,Readers on the Wilderness,2006-09-05T17:01:53+0000,5.57,3,4,0.8
Before,2006,9,14 South Asian Shiite Pilgrims Shot to Death in Iraqi Desert,2006-09-03T04:00:00+0000,4.42,8,10,0.8
Before,2006,9,CALENDAR,2006-09-24T05:00:00+0000,5.3,1,1,1.0
Before,2006,9,"It’s Muslim Boy Meets Girl, but Don’t Call It Dating",2006-09-19T04:00:00+0000,5.43,12,12,1.0
Before,2006,9,U.S. Project to Secure Borders Will Begin in Arizona Desert,2006-09-22T04:00:00+0000,5.54,11,11,1.0
Before,2006,9,Hillary Clinton Stars at Husband’s Meeting on World’s Ills,2006-09-23T04:00:00+0000,5.7,10,11,0.9
Before,2006,9,"GONE, NOT FORGOTTEN",2006-09-10T05:00:00+0000,3.49,3,3,1.0
Before,2006,9,New Bohemians,2006-09-10T05:00:00+0000,6.82,1,2,0.5
Before,2006,9,Where the M.B.A.’s Are,2006-09-15T10:01:58+0000,5.05,7,7,1.0
Before,2006,9,Corrections,2006-09-16T05:00:00+0000,,0,1,0.0
Before,2006,9,Better Than Barberry,2006-09-21T05:00:00+0000,5.87,2,3,0.7
Before,2006,9,Cloudlike Clothes to Upstage Stars,2006-09-13T04:00:00+0000,6.18,3,5,0.6
Before,2006,9,"Arts, Briefly; Apologies to a Critic",2006-09-09T05:00:00+0000,5.07,5,6,0.8
Before,2006,9,Half a Reform for Judges,2006-09-24T05:00:00+0000,5.08,5,5,1.0
Before,2006,9,Text Messages,2006-09-24T04:00:00+0000,5.68,2,2,1.0
Before,2006,9,Al Qaeda Increasingly Reliant on Media,2006-09-30T04:00:00+0000,5.54,4,6,0.7
Before,2006,9,"Deal or No Deal, G.M. Will Survive, Wagoner Says",2006-09-29T11:23:13+0000,5.38,9,10,0.9
Before,2006,9,COMING ON MONDAY,2006-09-10T05:00:00+0000,5.23,3,3,1.0
Before,2006,9,Debate Grows as Colleges Slip in Graduations,2006-09-15T05:52:22+0000,5.39,6,7,0.9
Before,2006,9,Rejection of Preservation Project Ripples Through Long Beach,2006-09-09T04:00:00+0000,5.37,7,8,0.9
Before,2006,9,Settling Disputes Across a Table When Officer and Citizen Clash,2006-09-20T05:00:00+0000,5.26,7,10,0.7
Before,2006,9,Tail Blazers,2006-09-17T04:00:00+0000,5.67,1,2,0.5
Before,2006,9,Bad News: Gridlock Ahead. Now the Good: Here’s a Detour.,2006-09-14T04:00:00+0000,5.35,9,11,0.8
Before,2006,9,Glumshoe,2006-09-24T04:00:00+0000,,0,1,0.0
Before,2006,9,"Westchester: The Onerous Anxiety of the Stealth Student; A Little More Music, A Little Less Soul; Sports Aren’t a Right. Just Pay the Fees! (4 Letters)",2006-09-10T04:00:00+0000,5.33,23,26,0.9
Before,2006,9,accurate,2006-09-20T04:00:00+0000,6.67,1,1,1.0
Before,2006,9,"The Three B’s Are Back, and So Is the One R (Reich)",2006-09-10T05:00:00+0000,5.13,12,13,0.9
Before,2006,9,Officials Slow to Hear Claims of 9/11 Illnesses,2006-09-05T05:00:00+0000,4.84,6,7,0.9
Before,2006,9,"Paid Notice: Deaths   DUNN, OSCAR LEWIS , JR.",2006-09-13T05:00:00+0000,5.17,6,7,0.9
Before,2006,9,Slide Show: Six to Watch,2006-09-10T08:35:00+0000,5.6,5,5,1.0
Before,2006,9,"Saying Not in My Backyard, Even to a Proposed Church",2006-09-24T05:00:00+0000,5.51,10,10,1.0
Before,2006,9,Names of the Dead,2006-09-30T05:00:00+0000,4.31,4,4,1.0
Before,2006,9,Settling for Field Goals,2006-09-28T02:36:25+0000,6.03,3,4,0.8
Before,2006,9,Struggling Rock Band With Megawatt Manager,2006-09-08T04:00:00+0000,5.2,5,6,0.8
Before,2006,9,assail,2006-09-27T04:00:00+0000,,0,1,0.0
Before,2006,9,"Paid Notice: Deaths   LAYTON, JOHN",2006-09-16T05:00:00+0000,4.75,4,5,0.8
Before,2006,9,Protest Keeps Fox From Giving State of the Union Speech,2006-09-02T04:00:00+0000,5.36,10,10,1.0
Before,2006,9,British Police Arrest 14 Men in Anti-Terror Raids,2006-09-02T12:40:00+0000,4.22,7,8,0.9
Before,2006,9,"In Stock-Loan Inquiry, One Family Looms Large",2006-09-14T15:08:30+0000,5.62,7,8,0.9
Before,2006,9,"Lori Marino, Megan McCarroll",2006-09-10T05:00:00+0000,5.46,1,4,0.2
Before,2006,9,Letters,2006-09-17T04:00:00+0000,5.9,1,1,1.0
Before,2006,9,The Sting of Ignorance,2006-09-16T04:00:00+0000,4.09,4,4,1.0
Before,2006,9,U.S. Investigating Pirro’s Talk of Taping Spouse,2006-09-28T05:00:00+0000,5.24,6,9,0.7
Before,2006,9,Our Unhealthy Health Care System (3 Letters),2006-09-25T04:00:00+0000,6.23,5,6,0.8
Before,2006,9,The Way You Move,2006-09-24T04:00:00+0000,5.54,4,4,1.0
Before,2006,9,"Excuse Me, Doc. Mind if I Step on Your Tablet PC?",2006-09-21T05:00:00+0000,5.48,11,11,1.0
Before,2006,9,2007 Nissan Versa: Another David Wielding a Slingshot,2006-09-10T04:00:00+0000,5.31,3,7,0.4
Before,2006,9,QUOTATION OF THE DAY,2006-09-23T05:00:00+0000,5.39,3,4,0.8
Before,2006,9,Soldier Sentenced to Four Years in Prison for Maiming New Recruit,2006-09-27T05:00:00+0000,4.88,9,11,0.8
Before,2006,9,Panel of Executives and Academics to Consider Regulation and Competitiveness,2006-09-13T05:00:00+0000,5.12,8,10,0.8
Before,2006,9,"Comics, in All Seriousness",2006-09-24T05:00:00+0000,6.2,3,4,0.8
Before,2006,9,"Saugatuck, Mich.:  Wickwood Inn",2006-09-03T04:00:00+0000,5.56,2,4,0.5
Before,2006,9,Manhattan: Candidates for Attorney General Trade Charges,2006-09-18T04:00:00+0000,5.09,7,7,1.0
