period,year,month,headline,pub_date
Before,2006,9,"Chase, Minus Champ, Is Full of New Drivers",2006-09-11T05:00:00+0000
Before,2006,9,United States Open Becomes Memorable for Its Victories and Farewells,2006-09-12T05:00:00+0000
Before,2006,9,"An Afghan Symbol for Change, Then Failure",2006-09-05T05:00:00+0000
Before,2006,9,"In His First Yankee Start, Rasner Steals the Show",2006-09-04T04:00:00+0000
Before,2006,9,"Articles of No Value, Beyond Faith",2006-09-02T05:00:00+0000
Before,2006,9,Serendipitous Connections in the City of Separate Lives,2006-09-21T04:00:00+0000
Before,2006,9,"Hewlett Lawyer’s Liability Is Unclear, Experts Say",2006-09-29T04:00:00+0000
Before,2006,9,"Brent Hatcher, Lawrence Siracusa",2006-09-03T05:00:00+0000
Before,2006,9,Back Into the Fray,2006-09-06T05:00:00+0000
Before,2006,9,Bouquet of Roses May Have Note: ‘Made in China’,2006-09-25T04:00:00+0000
Before,2006,9,Ramaala Enters New York,2006-09-29T05:00:00+0000
Before,2006,9,Corrections,2006-09-01T05:00:00+0000
Before,2006,9,Less-Than-Ringing Endorsement for RealNetworks Deal,2006-09-13T17:09:24+0000
Before,2006,9,Dresden,2006-09-24T04:00:00+0000
Before,2006,9,Debating the Age of Consent for That First Cellphone,2006-09-30T04:00:00+0000
Before,2006,9,Suits Say U.S. Impeded Audits for Oil Leases,2006-09-21T05:00:00+0000
Before,2006,9,A Statistic That Shortens the Distance to Europe,2006-09-30T05:00:00+0000
Before,2006,9,German Steel Workers Get Raises,2006-09-22T04:00:00+0000
Before,2006,9,Land for NATO,2006-09-13T04:00:00+0000
Before,2006,9,Philo Wins Met P.G.A.,2006-09-28T05:00:00+0000
Before,2006,9,U.N. Chief Condemned Hezbollah Attacks (1 Letter),2006-09-03T04:00:00+0000
Before,2006,9,Diner's Guide,2006-09-15T05:00:00+0000
Before,2006,9,A Lawyer’s Cause Célèbre Lives Even in His Afterlife,2006-09-20T05:00:00+0000
Before,2006,9,Corrections,2006-09-05T05:00:00+0000
Before,2006,9,Political Drama in New York,2006-09-29T04:00:00+0000
Before,2006,9,Spreading the Word: A Deaf Boy Joins the Gang,2006-09-25T05:00:00+0000
Before,2006,9,Empty-House Acrobatics and Norwegians as Nuns,2006-09-09T05:00:00+0000
Before,2006,9,City Trying to Ease Rule on Veterans’ Pay Reimbursement,2006-09-26T05:00:00+0000
Before,2006,9,Senate Moves Toward Action on Border Fence,2006-09-29T04:00:00+0000
Before,2006,9,Hevesi Says He’ll Repay State for His Wife’s Chauffeuring,2006-09-26T05:00:00+0000
Before,2006,9,Off the Eatin’ Path,2006-09-24T05:00:00+0000
Before,2006,9,"Map Dealer Deserves Stiffer Term, British Say",2006-09-14T04:00:00+0000
Before,2006,9,L.A. Developer Files for $500 Million I.P.O.,2006-09-21T15:23:51+0000
Before,2006,9,"Margaret Phipps Boegner, 99, Who Founded Old Westbury Gardens, Is Dead",2006-09-19T04:00:00+0000
Before,2006,9,"Paid Notice: Deaths   GERSTEN, SUE B.",2006-09-04T05:00:00+0000
Before,2006,9,28 Killed as Sri Lankan Army Breaches Rebels’ Front Lines,2006-09-11T05:00:00+0000
Before,2006,9,"Paid Notice: Deaths   POVERMAN, LEO",2006-09-10T05:00:00+0000
Before,2006,9,Randolph Goes With Plan B as Mets’ A-Minus Squad Wins,2006-09-20T05:00:00+0000
Before,2006,9,"King Dropping Out, Endorsing Cuomo",2006-09-05T12:34:12+0000
Before,2006,9,Ex-Head of Gillette to Lead Equity Fund,2006-09-20T04:00:00+0000
Before,2006,9,Yankees Passed by Tigers as Loose Ends Need Tying,2006-09-25T04:00:00+0000
Before,2006,9,Security and War Take Center Stage as Campaign Break Nears,2006-09-26T04:00:00+0000
Before,2006,9,Couric’s Opening Night Lifts Ratings for CBS,2006-09-07T04:00:00+0000
Before,2006,9,"Hurricane Alert, or Whistling in the Wind?",2006-09-16T04:00:00+0000
Before,2006,9,Victims Fight to Clear Their Names After Others’ Deeds,2006-09-04T05:00:00+0000
Before,2006,9,Stallworth Is Quickly Becoming the Anti-Owens for the Eagles,2006-09-17T04:00:00+0000
Before,2006,9,Technology for Spying Lures More Than Military,2006-09-25T04:00:00+0000
Before,2006,9,Looking for Agreement on Tribunals for Detainees,2006-09-09T05:00:00+0000
Before,2006,9,"For Cancer Survivors, a Job Hunt Can Be the Next Big Obstacle",2006-09-17T05:00:00+0000
Before,2006,9,Weekend Reading: Spooked by Debt,2006-09-22T22:01:22+0000
Before,2006,9,Contributors,2006-09-24T05:00:00+0000
Before,2006,9,"For Claire Messud, Good Reviews and Now, Finally, Good Sales",2006-09-06T05:00:00+0000
Before,2006,9,Princess Kiko of Japan Has a Boy,2006-09-06T04:00:00+0000
Before,2006,9,A Convert From Beefsteaks to Blooms,2006-09-16T04:00:00+0000
Before,2006,9,Rendezvous With Oblivion,2006-09-01T04:00:00+0000
Before,2006,9,California: Blogger Heading Back to Jail,2006-09-19T04:00:00+0000
Before,2006,9,The Most Important Position,2006-09-03T06:35:55+0000
Before,2006,9,Iran Remains Steadfast in Pursuing Nuclear Plans as U.N. Deadline Arrives,2006-09-01T05:00:00+0000
Before,2006,9,"Writers on the Web, Deprived of Masks but Not Their Pride",2006-09-11T05:00:00+0000
Before,2006,9,Match-Tracking: Federer Wins in 3,2006-09-09T16:20:26+0000
Before,2006,9,Tips From Fans in Cyberspace,2006-09-03T04:00:00+0000
Before,2006,9,Corrections,2006-09-24T04:00:00+0000
Before,2006,9,Oil Industry-Lawmaker Link Is Focus of an Alaskan Inquiry,2006-09-02T05:00:00+0000
Before,2006,9,Israel Forms Committee to Investigate Lebanon War,2006-09-18T04:00:00+0000
Before,2006,9,"After a Seven-Year Ban, Salmon Fishing Returns to Maine",2006-09-28T05:00:00+0000
Before,2006,9,The Clean-Up Worker,2006-09-04T20:34:38+0000
Before,2006,9,Brooklyn: Man Sentenced in iPod Killing,2006-09-07T04:00:00+0000
Before,2006,9,Dancing Queen,2006-09-03T04:00:00+0000
Before,2006,9,Corrections,2006-09-19T04:00:00+0000
Before,2006,9,McCain and Dole Stand Up,2006-09-10T12:39:23+0000
Before,2006,9,"Paid Notice: Deaths   HYMAN, ELAINE",2006-09-11T05:00:00+0000
Before,2006,9,A Vote for a Smarter Census,2006-09-18T04:00:00+0000
Before,2006,9,"Enticing Buyers, and Brokers, to Act",2006-09-10T04:00:00+0000
Before,2006,9,The Apocalypse Will Be Blogged,2006-09-12T05:00:00+0000
Before,2006,9,White House Disputes Woodward Book,2006-09-29T04:00:00+0000
Before,2006,9,"Ira F. Brilliant, a Specialist in Beethoven, Is Dead at 84",2006-09-17T04:00:00+0000
Before,2006,9,"Doctors’ Group Sues Two Insurers, Charging Unfair Coercion",2006-09-21T04:00:00+0000
Before,2006,9,Phelps Dodge Merger With Inco Collapses,2006-09-06T05:00:00+0000
Before,2006,9,Picking an Outsider as the New Leader: It’s No Big Deal,2006-09-24T05:00:00+0000
Before,2006,9,Testing Drugs on Inmates,2006-09-01T05:00:00+0000
Before,2006,9,"War, Whimsy, Wrestling and the New Zelda",2006-09-10T04:00:00+0000
Before,2006,9,Movie Guide and Film Series,2006-09-01T04:00:00+0000
Before,2006,9,Losing Money by Buying Stock Back,2006-09-15T04:00:00+0000
Before,2006,9,BARCELONA WILL BE BACK,2006-09-09T05:00:00+0000
Before,2006,9,McDonald’s Says Investor Plans to Buy Stake for Hedge Funds,2006-09-02T05:00:00+0000
Before,2006,9,A Stopgap for the Spinach Lover,2006-09-20T04:00:00+0000
Before,2006,9,Connecticut 2,2006-09-28T19:38:24+0000
Before,2006,9,"Report’s Claims, if True, Could Cost Bush Dearly",2006-09-16T05:00:00+0000
Before,2006,9,Government Sets Higher Medicare Rates and New Surcharge,2006-09-13T04:00:00+0000
Before,2006,9,Golden Oldies of the Golden State,2006-09-12T21:13:23+0000
Before,2006,9,"Mother Needing Her Child, Trying Not to Need Heroin",2006-09-08T04:00:00+0000
Before,2006,9,30 British Unionists Snub Blair,2006-09-13T04:00:00+0000
Before,2006,9,Pushing Contractors to Become Licensed,2006-09-17T04:00:00+0000
Before,2006,9,"For Con Ed, It May Be Time to Go Underground",2006-09-23T04:00:00+0000
Before,2006,9,A Cornered Pit Bull: Bounty Hunter Becomes Prey,2006-09-18T05:00:00+0000
Before,2006,9,World Business Briefing | Asia: China: Tighter Limits on Real Estate,2006-09-05T05:00:00+0000
Before,2006,9,Cheney’s Power No Longer Goes Unquestioned,2006-09-10T04:00:00+0000
Before,2006,9,NASA Clears Shuttle for Return,2006-09-20T04:00:00+0000
Before,2006,9,Leaving Work,2006-09-10T05:00:00+0000
Before,2006,9,Love and War,2006-09-15T04:00:00+0000
Before,2006,9,Business Software Executive Quits Microsoft,2006-09-13T11:33:48+0000
Before,2006,9,When ‘In Search Of’ Is Not a Phrase in the Ads,2006-09-01T05:00:00+0000
Before,2006,9,"Drink Lots of Fluids, and Save Time for a Frisking",2006-09-18T04:00:00+0000
Before,2006,9,New Jersey Senate,2006-09-20T21:36:07+0000
Before,2006,9,Florida 22,2006-09-18T19:28:05+0000
Before,2006,9,Blog Blast: What a Week,2006-09-29T21:05:09+0000
Before,2006,9,State Shows Extremes in Median Income,2006-09-03T05:00:00+0000
Before,2006,9,A Paranoid Prime Time Looks Over Its Shoulder,2006-09-10T05:00:00+0000
Before,2006,9,Almaty,2006-09-18T05:00:00+0000
Before,2006,9,The Deep Roots of AIDS,2006-09-19T04:00:00+0000
Before,2006,9,A Comeback Overshadowed by a Blog,2006-09-11T04:00:00+0000
Before,2006,9,Why Fly When You Can Web Conference?,2006-09-18T04:00:00+0000
Before,2006,9,Corrections,2006-09-29T05:00:00+0000
Before,2006,9,Metro Briefing | New York: Brooklyn: Accused Judge Rejects Plea Offer,2006-09-28T05:00:00+0000
Before,2006,9,Ticket Raises Questions For Newark Police Nominee,2006-09-24T05:00:00+0000
Before,2006,9,More Players Are Taking the Train to the Game,2006-09-30T05:00:00+0000
Before,2006,9,Time Warner to Sell AOL France’s Net Access Unit,2006-09-21T13:05:53+0000
Before,2006,9,Bringing a Historic Graveyard Back to Life,2006-09-17T05:00:00+0000
Before,2006,9,Readers on the Wilderness,2006-09-05T17:01:53+0000
Before,2006,9,14 South Asian Shiite Pilgrims Shot to Death in Iraqi Desert,2006-09-03T04:00:00+0000
Before,2006,9,CALENDAR,2006-09-24T05:00:00+0000
Before,2006,9,"It’s Muslim Boy Meets Girl, but Don’t Call It Dating",2006-09-19T04:00:00+0000
Before,2006,9,U.S. Project to Secure Borders Will Begin in Arizona Desert,2006-09-22T04:00:00+0000
Before,2006,9,Hillary Clinton Stars at Husband’s Meeting on World’s Ills,2006-09-23T04:00:00+0000
Before,2006,9,"GONE, NOT FORGOTTEN",2006-09-10T05:00:00+0000
Before,2006,9,New Bohemians,2006-09-10T05:00:00+0000
Before,2006,9,Where the M.B.A.’s Are,2006-09-15T10:01:58+0000
Before,2006,9,Corrections,2006-09-16T05:00:00+0000
Before,2006,9,Better Than Barberry,2006-09-21T05:00:00+0000
Before,2006,9,Cloudlike Clothes to Upstage Stars,2006-09-13T04:00:00+0000
Before,2006,9,"Arts, Briefly; Apologies to a Critic",2006-09-09T05:00:00+0000
Before,2006,9,Half a Reform for Judges,2006-09-24T05:00:00+0000
Before,2006,9,Text Messages,2006-09-24T04:00:00+0000
Before,2006,9,Al Qaeda Increasingly Reliant on Media,2006-09-30T04:00:00+0000
Before,2006,9,"Deal or No Deal, G.M. Will Survive, Wagoner Says",2006-09-29T11:23:13+0000
Before,2006,9,COMING ON MONDAY,2006-09-10T05:00:00+0000
Before,2006,9,Debate Grows as Colleges Slip in Graduations,2006-09-15T05:52:22+0000
Before,2006,9,Rejection of Preservation Project Ripples Through Long Beach,2006-09-09T04:00:00+0000
Before,2006,9,Settling Disputes Across a Table When Officer and Citizen Clash,2006-09-20T05:00:00+0000
Before,2006,9,Tail Blazers,2006-09-17T04:00:00+0000
Before,2006,9,Bad News: Gridlock Ahead. Now the Good: Here’s a Detour.,2006-09-14T04:00:00+0000
Before,2006,9,Glumshoe,2006-09-24T04:00:00+0000
Before,2006,9,"Westchester: The Onerous Anxiety of the Stealth Student; A Little More Music, A Little Less Soul; Sports Aren’t a Right. Just Pay the Fees! (4 Letters)",2006-09-10T04:00:00+0000
Before,2006,9,accurate,2006-09-20T04:00:00+0000
Before,2006,9,"The Three B’s Are Back, and So Is the One R (Reich)",2006-09-10T05:00:00+0000
Before,2006,9,Officials Slow to Hear Claims of 9/11 Illnesses,2006-09-05T05:00:00+0000
Before,2006,9,"Paid Notice: Deaths   DUNN, OSCAR LEWIS , JR.",2006-09-13T05:00:00+0000
Before,2006,9,Slide Show: Six to Watch,2006-09-10T08:35:00+0000
Before,2006,9,"Saying Not in My Backyard, Even to a Proposed Church",2006-09-24T05:00:00+0000
Before,2006,9,Names of the Dead,2006-09-30T05:00:00+0000
Before,2006,9,Settling for Field Goals,2006-09-28T02:36:25+0000
Before,2006,9,Struggling Rock Band With Megawatt Manager,2006-09-08T04:00:00+0000
Before,2006,9,assail,2006-09-27T04:00:00+0000
Before,2006,9,"Paid Notice: Deaths   LAYTON, JOHN",2006-09-16T05:00:00+0000
Before,2006,9,Protest Keeps Fox From Giving State of the Union Speech,2006-09-02T04:00:00+0000
Before,2006,9,British Police Arrest 14 Men in Anti-Terror Raids,2006-09-02T12:40:00+0000
Before,2006,9,"In Stock-Loan Inquiry, One Family Looms Large",2006-09-14T15:08:30+0000
Before,2006,9,"Lori Marino, Megan McCarroll",2006-09-10T05:00:00+0000
Before,2006,9,Letters,2006-09-17T04:00:00+0000
Before,2006,9,The Sting of Ignorance,2006-09-16T04:00:00+0000
Before,2006,9,U.S. Investigating Pirro’s Talk of Taping Spouse,2006-09-28T05:00:00+0000
Before,2006,9,Our Unhealthy Health Care System (3 Letters),2006-09-25T04:00:00+0000
Before,2006,9,The Way You Move,2006-09-24T04:00:00+0000
Before,2006,9,"Excuse Me, Doc. Mind if I Step on Your Tablet PC?",2006-09-21T05:00:00+0000
Before,2006,9,2007 Nissan Versa: Another David Wielding a Slingshot,2006-09-10T04:00:00+0000
Before,2006,9,QUOTATION OF THE DAY,2006-09-23T05:00:00+0000
Before,2006,9,Soldier Sentenced to Four Years in Prison for Maiming New Recruit,2006-09-27T05:00:00+0000
Before,2006,9,Panel of Executives and Academics to Consider Regulation and Competitiveness,2006-09-13T05:00:00+0000
Before,2006,9,"Comics, in All Seriousness",2006-09-24T05:00:00+0000
Before,2006,9,"Saugatuck, Mich.:  Wickwood Inn",2006-09-03T04:00:00+0000
Before,2006,9,Manhattan: Candidates for Attorney General Trade Charges,2006-09-18T04:00:00+0000
Before,2006,9,The Plot Is the Pitch,2006-09-01T05:00:00+0000
Before,2006,9,"Brother Gives to Green’s Bid, and Cuomo Offers Rebuke",2006-09-09T04:00:00+0000
Before,2006,9,A Digital Camera That Accepts Your Treasured Leica Lenses,2006-09-28T04:00:00+0000
Before,2006,9,Shares Retreat as Labor Costs Rekindle Inflation Fears,2006-09-07T05:00:00+0000
Before,2006,9,Caucus Exclusive: Top Best Selling Poli-Books,2006-09-07T01:20:48+0000
Before,2006,9,Afghan Joins Race for Top Job,2006-09-22T04:00:00+0000
Before,2006,9,The Pope’s Act of Contrition,2006-09-20T05:00:00+0000
Before,2006,10,Federal Policy Calling for More H.I.V. Testing Poses a Unique Challenge in New York,2006-10-02T05:00:00+0000
Before,2006,10,A Battle Over ‘Juice of Youth’,2006-10-15T05:00:00+0000
Before,2006,10,How One Hedge Fund Said Goodbye,2006-10-31T19:10:01+0000
Before,2006,10,"Not Music but Noise, Resplendent With Chaos",2006-10-09T04:00:00+0000
Before,2006,10,"Paid Notice: Memorials   CAMBRIA, BARBARA",2006-10-16T05:00:00+0000
Before,2006,10,Australia Sells $3 Billion of Telstra Stock,2006-10-23T11:59:21+0000
Before,2006,10,Stock Offerings This Week,2006-10-02T05:00:00+0000
Before,2006,10,Vic Braden's Mental Mojo Experience,2006-10-29T04:00:00+0000
Before,2006,10,"Paid Notice: Deaths   KOLBE, K. WILLIAM ESQ.",2006-10-18T05:00:00+0000
Before,2006,10,HARVARD EDUCATION,2006-10-29T05:00:00+0000
Before,2006,10,Wal-Mart to Expand Discount Drug Plan,2006-10-19T05:00:00+0000
Before,2006,10,Royal Dutch Shell Seeks to Buy the 22% of Shell Canada It Doesn’t Own,2006-10-24T04:00:00+0000
Before,2006,10,Energy and the Electorate,2006-10-18T05:00:00+0000
Before,2006,10,A Lamentation on the Dearth of Divas,2006-10-22T05:00:00+0000
Before,2006,10,The How Behind the What of Ancient Egypt,2006-10-09T04:00:00+0000
Before,2006,10,"Microsoft Tries and Fails in Pitchfork Deal, Report Says",2006-10-23T11:34:47+0000
Before,2006,10,Feeding Appetites for the iPod of Apples,2006-10-15T05:00:00+0000
Before,2006,10,Rice Heads to Mideast to Buttress Palestinian Leader,2006-10-02T05:00:00+0000
Before,2006,10,No Test Tubes? Debate on Virtual Science Classes,2006-10-20T03:09:03+0000
Before,2006,10,The Global Gourmet,2006-10-05T04:00:00+0000
Before,2006,10,A New Way to Vote,2006-10-01T04:00:00+0000
Before,2006,10,Burger-Flipping Isn’t the Only Job Still Available,2006-10-29T04:00:00+0000
Before,2006,10,Abbas Says Talks With Hamas on Unity Government Falter,2006-10-05T05:00:00+0000
Before,2006,10,"Arts, Briefly; 'Dancing' Lifts ABC",2006-10-19T05:00:00+0000
Before,2006,10,Minimum-Wage Slackers in Love,2006-10-06T05:00:00+0000
Before,2006,10,Senator Offers to Amend Financial Forms,2006-10-12T05:00:00+0000
Before,2006,10,Northern Ireland’s ‘Dr. No’ Faces New Political Dilemma,2006-10-12T04:00:00+0000
Before,2006,10,"Mozart’s Social Experiments, Conducted in a Shifting Chamber of Intrigue",2006-10-24T05:00:00+0000
Before,2006,10,"Paid Notice: Deaths   RICE, KATHERINE, A.",2006-10-13T05:00:00+0000
Before,2006,10,Dash Snow,2006-10-13T05:00:00+0000
Before,2006,10,Currents,2006-10-25T09:13:00+0000
Before,2006,10,For New York Comptroller,2006-10-27T04:00:00+0000
Before,2006,10,Council Backs South Korean for U.N. Secretary General,2006-10-03T04:00:00+0000
Before,2006,10,Brown University’s Debt to Slavery,2006-10-23T04:00:00+0000
Before,2006,10,Carly Fiorina’s Revisionist Chronicles,2006-10-14T05:00:00+0000
Before,2006,10,Corrections,2006-10-19T05:00:00+0000
Before,2006,10,Modern Strokes For an Old Chateau,2006-10-11T05:00:00+0000
Before,2006,10,Wicked Scary,2006-10-27T05:00:00+0000
Before,2006,10,Dear Diary,2006-10-30T05:00:00+0000
Before,2006,10,Light at Night,2006-10-11T13:14:08+0000
Before,2006,10,Treasury Bills Set for This Week,2006-10-09T04:00:00+0000
Before,2006,10,New York: Gramercy Park Hotel,2006-10-01T05:00:00+0000
Before,2006,10,Brooklyn Woman Dies in Fire That Officials Call Suspicious,2006-10-22T04:00:00+0000
Before,2006,10,"Paid Notice: Deaths   KRIEGER, DOROTHY",2006-10-22T05:00:00+0000
Before,2006,10,"Paid Notice: Deaths   DI LEO, JOAN MCTAGUE",2006-10-09T05:00:00+0000
Before,2006,10,"Arts, Briefly; Getty Offers Aid To New Orleans Arts",2006-10-12T05:00:00+0000
Before,2006,10,Dutch Banker Arrested in Fraud Investigation,2006-10-16T12:43:05+0000
Before,2006,10,"Paid Notice: Deaths   PRINCE, MARTHA",2006-10-11T05:00:00+0000
Before,2006,10,Corrections,2006-10-18T05:00:00+0000
Before,2006,10,A Look at Heiresses in Two Distinct Acts,2006-10-29T05:00:00+0000
Before,2006,10,Corrections,2006-10-24T05:00:00+0000
Before,2006,10,Rapper Known as Fabolous Is Shot in Leg ,2006-10-17T04:00:00+0000
Before,2006,10,Chief Executive at Health Insurer Is Forced Out in Options Inquiry,2006-10-16T05:00:00+0000
Before,2006,10,The Sponsor as Show Business Mogul,2006-10-13T04:00:00+0000
Before,2006,10,Trying to Keep TV Appeal as Housing Reality Sets In,2006-10-03T04:00:00+0000
Before,2006,10,"Flood Missed a Fly, but Made a Stand That Changed Baseball",2006-10-26T05:00:00+0000
Before,2006,10,"Aviator Was Skilled, but in Unfamiliar Skies",2006-10-13T05:00:00+0000
Before,2006,10,Slain Reporter’s Last Story Bares Chechen Torture,2006-10-12T04:00:00+0000
Before,2006,10,Queens: Runaway Horse Killed by Taxi,2006-10-09T04:00:00+0000
Before,2006,10,"Ann Keating, Remy Ash",2006-10-01T05:00:00+0000
Before,2006,10,"H.P., Red-Faced but Still Selling",2006-10-01T04:00:00+0000
Before,2006,10,Polluting Across the Color Line,2006-10-05T15:29:06+0000
Before,2006,10,Time Warner to Sell Shares in Cable Unit,2006-10-19T04:00:00+0000
Before,2006,10,INSIDE,2006-10-04T05:00:00+0000
Before,2006,10,Three Rise to the Top of B.C.S. Contenders,2006-10-16T04:00:00+0000
